,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2010,2010,2010,2010,2010,2010,2010,2010,2010
,,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9
state,county,,,,,,,,,,,,,,,,,,
5.0,23.0,1342.0,1495.0,1111.0,1435.0,1597.0,1581.0,1583.0,1082.0,418.0,1364.0,1547.0,1259.0,1305.0,1713.0,1819.0,1836.0,1330.0,604.0
5.0,25.0,595.0,634.0,492.0,616.0,582.0,536.0,406.0,230.0,94.0,608.0,606.0,458.0,488.0,589.0,602.0,499.0,321.0,116.0
5.0,27.0,1705.0,2116.0,1770.0,1574.0,1664.0,1278.0,994.0,744.0,349.0,1515.0,1869.0,1861.0,1198.0,1482.0,1562.0,1119.0,684.0,425.0
5.0,29.0,1417.0,1490.0,1159.0,1384.0,1391.0,1192.0,893.0,668.0,279.0,1455.0,1496.0,1160.0,1250.0,1433.0,1469.0,1196.0,689.0,385.0
5.0,31.0,5729.0,6004.0,7196.0,5747.0,5492.0,4398.0,2663.0,1767.0,774.0,7205.0,7183.0,8023.0,6339.0,5859.0,5335.0,3924.0,2156.0,1053.0
5.0,33.0,4172.0,4360.0,3146.0,3956.0,3903.0,3104.0,1968.0,1232.0,474.0,4452.0,4728.0,3589.0,3867.0,4400.0,4097.0,3134.0,1639.0,665.0
5.0,35.0,4566.0,4286.0,3088.0,3596.0,3428.0,2484.0,1443.0,947.0,397.0,4077.0,4194.0,2957.0,3005.0,3318.0,3183.0,2071.0,943.0,418.0
5.0,37.0,1448.0,1641.0,1100.0,1302.0,1332.0,1167.0,699.0,548.0,224.0,1184.0,1331.0,952.0,1021.0,1215.0,1192.0,983.0,483.0,260.0
5.0,39.0,569.0,802.0,498.0,546.0,668.0,535.0,403.0,273.0,176.0,488.0,608.0,435.0,439.0,486.0,652.0,443.0,278.0,145.0
5.0,41.0,1134.0,1314.0,831.0,822.0,1048.0,866.0,520.0,413.0,215.0,940.0,912.0,675.0,684.0,715.0,963.0,683.0,347.0,184.0
5.0,43.0,1290.0,1549.0,1422.0,1208.0,1264.0,982.0,708.0,429.0,225.0,1217.0,1428.0,1359.0,973.0,1097.0,1220.0,884.0,555.0,252.0
5.0,45.0,6187.0,7013.0,7604.0,6414.0,5850.0,4159.0,2480.0,1627.0,678.0,8008.0,8201.0,10972.0,7502.0,7245.0,6323.0,4213.0,2185.0,974.0
5.0,47.0,1196.0,1447.0,1078.0,1202.0,1273.0,1001.0,798.0,537.0,263.0,1218.0,1328.0,1058.0,1063.0,1201.0,1264.0,956.0,596.0,293.0
5.0,49.0,703.0,802.0,520.0,673.0,772.0,778.0,745.0,492.0,217.0,675.0,803.0,512.0,581.0,753.0,887.0,910.0,622.0,256.0
5.0,51.0,5185.0,5624.0,4598.0,5523.0,6081.0,5232.0,4724.0,4077.0,1717.0,5580.0,6001.0,5063.0,5199.0,5930.0,6594.0,6028.0,4130.0,2089.0
5.0,53.0,1141.0,1280.0,991.0,1236.0,1262.0,1038.0,678.0,369.0,174.0,1200.0,1249.0,1059.0,1106.0,1317.0,1239.0,964.0,535.0,200.0
5.0,55.0,2666.0,2707.0,2522.0,2718.0,2576.0,2191.0,1431.0,986.0,420.0,2949.0,3081.0,2495.0,2768.0,3001.0,2636.0,2057.0,1133.0,522.0
5.0,57.0,1771.0,1891.0,1565.0,1614.0,1522.0,1288.0,884.0,581.0,291.0,1701.0,1609.0,1248.0,1279.0,1489.0,1496.0,1162.0,636.0,285.0
5.0,59.0,2038.0,2215.0,1788.0,1992.0,2166.0,1890.0,1334.0,975.0,428.0,2101.0,2399.0,2078.0,2133.0,2328.0,2382.0,1873.0,1021.0,498.0
5.0,61.0,1029.0,1159.0,879.0,1029.0,930.0,744.0,579.0,390.0,233.0,1041.0,1003.0,748.0,779.0,915.0,876.0,672.0,416.0,206.0
